Id,CHURN,Gender,Status,Children,Est Income,Car Owner,Age,Paymethod,Usage,RatePlan,pChurn,3_Class,5_Class,is_test_set
1364,T,F,S,0,39000.0,N,22.0,CC,65.79,1,0.8065638421944399,1.0,0.75,False
1365,T,F,S,2,42000.0,N,20.0,Auto,41.78,1,0.2651782383666266,0.5,0.25,False
1366,F,F,D,1,77726.4,N,56.72,Auto,23.52,3,0.11394999286409405,0.0,0.0,False
1367,T,F,S,2,35089.0,N,18.0,CC,62.95,3,0.5455004612590667,0.5,0.5,False
1368,T,F,S,1,2800.68,N,45.673333,CC,134.75,1,0.7882361584339801,1.0,0.75,False
1369,F,F,M,2,90271.6,N,44.926667,CC,110.4,3,0.0920426129954752,0.0,0.0,False
1370,F,F,M,2,64816.6,Y,31.126666999999998,CC,27.87,4,0.14211548615521696,0.0,0.25,True
1371,F,F,M,2,98217.1,N,44.98,CC,42.74,1,0.0624511443786967,0.0,0.0,False
1372,T,F,S,0,15989.3,N,61.693332999999996,CC,29.17,2,0.8129862261282055,1.0,0.75,False
1373,F,M,S,1,84978.1,N,21.64,CH,88.79,2,0.6544496879275684,0.5,0.75,False
1374,F,F,M,2,36647.9,N,49.986667,CC,107.38,4,0.18583161740313892,0.0,0.25,False
1375,T,F,S,0,64319.2,N,41.226667,CH,40.16,1,0.7640331694124901,1.0,0.75,True
1376,T,F,S,1,73338.0,N,48.246666999999995,Auto,29.93,1,0.2717844246829132,0.5,0.25,False
1377,T,F,S,0,433.74,N,60.746667,CC,44.22,3,0.8585004625392847,1.0,0.75,False
1378,F,F,M,2,16962.2,N,45.36,CC,27.57,2,0.18370129949757846,0.0,0.25,True
1379,F,M,M,2,10708.3,N,26.026667,CH,142.95,2,0.38900510718186376,0.5,0.5,False
1380,T,F,M,0,2031.61,N,20.3,CC,109.04,4,0.6569452435370391,0.5,0.75,False
1381,F,F,S,2,16938.5,N,42.0,CH,22.11,4,0.6354004018338013,0.5,0.75,False
1382,F,F,M,0,55221.0,N,46.0,CC,15.69,4,0.3593724481506487,0.5,0.25,False
1383,F,F,M,1,8073.11,N,47.0,Auto,89.05,4,0.21463594033771205,0.0,0.25,False
1384,F,M,M,0,95448.6,Y,53.68,CH,29.46,3,0.37021501377956395,0.5,0.25,True
1385,T,M,S,1,24141.5,Y,17.006667,CC,125.87,4,0.8435882858380347,1.0,0.75,False
1386,F,M,S,2,63152.6,Y,63.17333299999999,CC,70.01,4,0.4855442223703741,0.5,0.5,True
1387,F,M,S,2,72084.7,N,55.64,CC,38.13,1,0.35228241047484066,0.5,0.25,False
1388,F,F,S,0,42760.5,N,48.0,CC,53.7,4,0.7905528761379289,1.0,0.75,False
1389,F,F,S,1,49072.0,N,52.646667,Auto,34.25,2,0.35738426494152503,0.5,0.25,False
1390,F,F,M,0,27371.8,Y,62.0,CC,142.7,2,0.5569596424267687,0.5,0.5,False
1391,T,M,M,1,71472.9,N,41.913333,CH,130.22,1,0.302692197022346,0.5,0.25,False
1392,F,F,M,0,95405.7,N,62.0,CC,13.96,3,0.20866151463711904,0.0,0.25,False
1393,F,F,S,0,95786.8,Y,41.0,CC,108.79,2,0.7021719018089381,0.5,0.75,True
1394,T,M,S,0,90321.6,N,55.113333,CC,12.39,4,0.6503749427918091,0.5,0.75,True
1395,T,M,S,0,90478.6,N,54.553332999999995,CH,154.49,4,0.795663782290947,1.0,0.75,False
1396,F,F,M,2,56187.0,N,43.0,CH,21.83,3,0.15324997151736489,0.0,0.25,False
1397,T,F,S,1,35000.0,N,24.393333,CC,229.64,2,0.7849958990603529,1.0,0.75,False
1398,F,M,M,0,9780.66,N,24.546667000000003,CC,21.39,2,0.5784026284886372,0.5,0.5,False
1399,F,M,M,2,53010.8,N,18.84,CC,58.87,3,0.17438933883319188,0.0,0.25,True
1400,F,M,M,0,75004.5,N,64.8,CC,58.72,1,0.2999714503106251,0.5,0.25,False
1401,F,M,M,0,19749.3,N,60.36666700000001,CC,34.17,2,0.4959491049293036,0.5,0.5,False
1402,F,M,S,1,57626.9,Y,43.906667,CC,48.35,3,0.6769800446973742,0.5,0.75,True
1403,F,M,S,0,20078.0,N,32.846667,CC,15.98,2,0.8476120600971541,1.0,0.75,False
1404,F,F,M,2,47902.0,N,26.033333,Auto,72.31,2,0.06757243537248925,0.0,0.0,False
1405,T,M,M,1,7545.96,Y,16.753332999999998,CC,200.75,2,0.6064582316403972,0.5,0.5,False
1406,T,M,S,2,89459.9,N,53.28,CC,36.05,4,0.3301819451557308,0.5,0.25,False
1407,T,F,S,1,13576.5,N,39.426667,CC,40.49,3,0.7342563624760365,0.5,0.75,True
1408,F,F,M,2,42031.8,N,50.753333000000005,CH,59.78,1,0.17713118292533533,0.0,0.25,False
1409,T,M,S,2,43634.5,N,21.78,CC,143.5,3,0.6075128492075096,0.5,0.5,False
1410,T,F,S,1,13109.1,N,62.606667,Auto,62.87,3,0.5059996469518508,0.5,0.5,False
1411,T,M,S,1,92647.5,N,56.04666700000001,CC,32.13,4,0.4818457385664549,0.5,0.5,False
1412,T,F,S,2,21021.6,Y,62.753333,CC,14.95,3,0.5480421985502026,0.5,0.5,False
1413,T,M,S,0,74460.7,Y,55.34,CC,206.46,1,0.8164433664075668,1.0,0.75,False
1414,F,F,M,1,43894.5,N,40.18,CC,69.67,2,0.2636937170758973,0.5,0.25,False
1415,T,F,S,2,28787.4,N,41.666667,Auto,86.06,4,0.33790514992585113,0.5,0.25,False
1416,F,F,S,1,94278.7,Y,53.12,CC,36.35,1,0.4576764288765181,0.5,0.5,False
1417,F,F,M,0,83900.2,N,45.04,CC,36.83,1,0.2514384998453286,0.5,0.25,False
1418,F,M,M,1,13091.6,N,59.126667000000005,CC,43.06,2,0.3557427301754183,0.5,0.25,False
1419,F,F,M,0,91708.4,N,37.293333000000004,CH,48.77,3,0.3310524440497509,0.5,0.25,False
1420,F,F,S,0,64335.0,Y,19.066667000000002,CC,154.34,1,0.8243310908075242,1.0,0.75,False
1421,F,F,M,2,62061.8,Y,45.92,Auto,82.08,4,0.06846395833125869,0.0,0.0,False
1422,T,F,M,1,20550.9,Y,22.12,CC,85.64,2,0.425079306927836,0.5,0.5,False
1423,F,F,S,0,76142.0,N,32.02,CC,112.53,2,0.7310073681411955,0.5,0.75,True
1424,F,F,M,1,46513.5,N,30.053333000000002,Auto,58.78,2,0.12373141884817468,0.0,0.0,False
1425,F,M,S,1,1765.41,N,18.766667,CC,47.99,2,0.8114860405144382,1.0,0.75,False
1426,T,F,S,2,19131.1,N,56.18666700000001,Auto,57.07,4,0.3310572552563718,0.5,0.25,False
1427,F,F,S,0,98716.3,N,55.66,CC,43.13,1,0.5649988998222708,0.5,0.5,False
1428,F,F,S,2,38280.0,N,33.74,Auto,86.61,2,0.296159539157111,0.5,0.25,False
1429,F,F,S,2,6440.46,Y,46.0,CH,49.86,1,0.6972591695406911,0.5,0.75,False
1430,F,M,M,1,63900.9,N,28.333333000000003,CC,47.4,2,0.24052409727028276,0.0,0.25,False
1431,F,M,M,2,28766.9,N,46.84,CC,64.2,3,0.2058784832466834,0.0,0.25,False
1432,F,F,M,1,56722.8,N,60.593332999999994,CC,74.77,3,0.2177939530057084,0.0,0.25,False
1433,F,M,M,1,5252.29,N,16.333333,Auto,19.73,2,0.23088440486554526,0.0,0.25,True
1434,F,F,M,0,78851.3,N,48.373333,CC,29.04,1,0.2574889806093775,0.5,0.25,False
1435,F,M,S,0,72928.2,N,38.733333,CC,203.67,2,0.8088850235789609,1.0,0.75,True
1436,F,M,M,2,91272.2,Y,25.033333,CC,40.0,4,0.12440420763358795,0.0,0.0,False
1437,F,F,M,0,83891.9,Y,61.02,CH,74.4,2,0.3796844852467913,0.5,0.5,False
1438,F,M,S,0,3601.71,N,49.266667,Auto,125.6,3,0.7878755859112864,1.0,0.75,False
1439,F,F,S,0,73228.3,N,70.0,Auto,50.58,1,0.414221316346761,0.5,0.5,False
1440,T,M,M,1,64792.3,N,52.146667,CH,51.41,3,0.2833138655809709,0.5,0.25,True
1441,T,F,S,0,93322.1,Y,40.313333,CH,38.72,1,0.7233091659668104,0.5,0.75,True
1442,F,M,M,2,49910.7,Y,51.52,CC,51.14,3,0.18015501075773224,0.0,0.25,False
1443,T,M,M,1,76161.4,Y,44.573333,CC,37.55,4,0.24184119438539006,0.0,0.25,False
1444,F,F,M,2,55860.0,Y,14.573332999999998,CC,26.37,2,0.15868055570815584,0.0,0.25,False
1445,F,M,M,2,57360.8,Y,53.253333,CC,67.61,1,0.1556983905157172,0.0,0.25,False
1446,T,M,M,1,92414.7,Y,45.513333,CC,40.06,3,0.1923728420826588,0.0,0.25,False
1447,T,F,S,2,14578.8,Y,60.933333,Auto,107.02,1,0.3887312579053297,0.5,0.5,False
1448,F,F,M,2,87578.2,Y,53.36666700000001,CC,22.44,2,0.08371848073661475,0.0,0.0,False
1449,F,F,M,2,86695.4,N,13.906667,CC,58.03,1,0.09112671093952633,0.0,0.0,False
1450,F,F,M,0,66666.0,N,60.0,Auto,119.82,2,0.1746781498002406,0.0,0.25,True
1451,F,M,M,1,2067.82,N,47.853333,CC,85.9,1,0.4293608754785325,0.5,0.5,False
1452,F,M,S,0,30665.2,Y,22.88,Auto,77.44,2,0.7495124158103029,0.5,0.75,False
1453,F,F,M,1,77000.0,Y,48.0,Auto,37.04,2,0.08549728529935455,0.0,0.0,False
1454,F,F,M,1,98680.4,Y,43.0,CH,26.44,3,0.1975484062890749,0.0,0.25,False
1455,T,M,M,0,65619.7,Y,46.0,CC,158.22,3,0.5053058149800058,0.5,0.5,False
1456,F,F,M,1,95620.3,Y,46.0,CC,104.53,2,0.1802092495965974,0.0,0.25,False
1457,F,F,S,0,85275.0,N,70.0,Auto,174.09,3,0.4847237585859003,0.5,0.5,False
1458,F,F,M,1,66921.4,Y,55.0,CC,24.67,4,0.21837806324277334,0.0,0.25,True
1459,F,F,M,1,98453.6,Y,52.0,Auto,25.38,3,0.06306710441478112,0.0,0.0,False
1460,F,F,S,2,57420.0,Y,43.0,Auto,277.72,3,0.4067263773373507,0.5,0.5,False
1461,F,M,M,0,58986.2,N,26.98,CH,34.35,2,0.4809689988788996,0.5,0.5,False
1462,F,F,M,2,47639.1,N,61.0,CC,57.11,2,0.12354970392370285,0.0,0.0,False
1463,T,F,S,0,39461.0,N,22.226667000000003,CC,126.68,1,0.8318463656693974,1.0,0.75,False
1464,F,M,M,1,47371.0,Y,54.96,CC,270.97,2,0.4522607844976695,0.5,0.5,False
1465,F,F,S,0,89813.6,N,12.846667,CC,166.18,4,0.7638042370477306,1.0,0.75,False
1466,T,M,S,1,16432.1,Y,20.92,CH,109.78,3,0.8805083955655678,1.0,1.0,False
1467,T,F,S,1,540.4,Y,39.213333,Auto,20.1,1,0.5857005735218486,0.5,0.5,False
1468,F,F,M,2,80087.7,N,41.92,CC,31.56,2,0.08307810612878434,0.0,0.0,True
1469,F,F,M,2,59691.3,N,38.04,CC,278.65,4,0.22380873171816495,0.0,0.25,False
1470,T,F,S,2,11251.1,Y,46.0,CC,141.91,4,0.7040596898046096,0.5,0.75,False
1471,F,M,S,1,37626.0,N,33.866667,CH,87.12,2,0.7799604907782454,1.0,0.75,False
1472,T,F,S,2,3416.62,Y,22.76,CC,123.7,2,0.7254781955104322,0.5,0.75,False
1473,F,F,S,0,93454.3,Y,48.533333,Auto,44.13,2,0.4337935285061746,0.5,0.5,True
1474,T,M,M,0,5745.0,Y,15.38,CC,44.11,2,0.6721052344605744,0.5,0.75,False
1475,T,F,M,1,13829.4,N,20.0,CH,34.61,4,0.4662319271478111,0.5,0.5,False
1476,F,F,M,2,11234.7,Y,49.046667,CC,113.42,4,0.2980824010042795,0.5,0.25,False
1477,F,F,M,1,82931.3,N,64.64,Auto,137.25,1,0.07344543529665963,0.0,0.0,False
1478,F,F,M,2,57483.9,N,44.026666999999996,CH,44.3,1,0.14545432229364805,0.0,0.25,False
1479,T,F,S,2,21274.0,N,45.526666999999996,Auto,43.31,4,0.3295782492380859,0.5,0.25,False
1480,F,F,M,2,28267.0,N,30.093333,CC,214.41,3,0.275835857355536,0.5,0.25,False
1481,F,F,M,2,36725.1,N,55.793333,CH,94.88,2,0.20857116054032432,0.0,0.25,False
1482,T,M,S,1,94188.3,N,57.54666700000001,CC,41.51,1,0.44274833059849816,0.5,0.5,False
1483,F,F,M,2,91861.0,Y,41.98,CC,22.06,1,0.08028056685377608,0.0,0.0,False
1484,T,F,S,1,12374.9,Y,33.493333,Auto,123.59,4,0.6597316666278603,0.5,0.75,False
1485,F,F,M,2,69133.9,Y,26.833333000000003,CH,46.32,4,0.18814171509455688,0.0,0.25,False
1486,F,F,M,2,84948.0,Y,29.446666999999998,CH,23.73,3,0.13802000838015474,0.0,0.25,True
1487,F,F,M,2,30998.8,N,40.96,Auto,52.91,2,0.07437084536213537,0.0,0.0,False
1488,F,M,S,0,15924.2,N,14.46,CH,1.46,2,0.8973554283939726,1.0,1.0,False
1489,F,M,M,2,21416.5,N,35.653333,CC,27.61,3,0.2177542513922532,0.0,0.25,False
1490,F,M,M,2,78554.2,N,16.7,Auto,35.88,3,0.05152309876574148,0.0,0.0,True
1491,F,F,M,2,38215.9,N,30.886667,Auto,0.97,1,0.058923983777140615,0.0,0.0,False
1492,T,F,M,1,14085.5,N,19.0,CC,176.61,1,0.4533748290086843,0.5,0.5,True
1493,F,F,M,2,49745.3,N,47.966667,CH,27.28,4,0.17124143605098058,0.0,0.25,False
1494,F,F,M,2,88427.0,N,13.86,CC,69.97,2,0.09626046984568463,0.0,0.0,False
1495,F,F,M,2,98003.7,Y,26.273333,CC,84.42,2,0.09985315038849768,0.0,0.0,False
1496,F,M,S,0,89142.7,N,32.0,CC,16.91,2,0.6665236491046455,0.5,0.75,False
1497,F,F,S,0,74530.8,N,63.086667000000006,Auto,127.89,3,0.5015099542645927,0.5,0.5,False
1498,T,F,S,0,32962.6,N,23.0,CC,265.78,1,0.8909480157191455,1.0,1.0,False
1499,F,F,M,2,76289.2,N,48.206666999999996,CC,104.63,4,0.11239995118540592,0.0,0.0,False
1500,T,M,M,1,66931.9,N,63.933333,CC,17.46,3,0.1896785628173176,0.0,0.25,False
1501,F,M,M,2,9309.57,Y,25.44,CC,108.3,1,0.3359326728512362,0.5,0.25,False
1502,T,F,M,1,42000.0,N,24.0,Auto,48.08,4,0.14399848828201028,0.0,0.25,False
1503,T,F,S,0,43000.0,N,24.0,CC,168.28,4,0.8593753227707903,1.0,0.75,False
1504,T,F,S,0,42000.0,N,23.0,CC,65.79,3,0.8143699301509113,1.0,0.75,True
1505,T,F,S,2,32098.0,N,22.0,Auto,41.78,4,0.32497762345552395,0.5,0.25,False
1506,F,F,S,0,77726.4,N,56.72,Auto,23.52,3,0.4232197380408608,0.5,0.5,True
1507,T,F,S,2,35000.0,N,19.0,CC,62.95,3,0.5442989653137912,0.5,0.5,False
1508,T,F,S,1,2800.68,N,45.673333,CC,134.75,4,0.8126052695450154,1.0,0.75,False
1509,F,F,M,2,90271.6,N,44.926667,CC,110.4,4,0.09638567331059104,0.0,0.0,False
1510,F,F,M,2,64816.6,Y,31.126666999999998,CC,27.87,4,0.14211548615521696,0.0,0.25,True
1511,F,F,M,2,98217.1,N,44.98,CC,42.74,2,0.06549864742690402,0.0,0.0,False
1512,T,F,S,0,15989.3,N,61.693332999999996,CC,29.17,3,0.8206021776022171,1.0,0.75,False
1513,F,M,S,1,84978.1,N,21.64,CH,88.79,2,0.6544496879275684,0.5,0.75,False
1514,T,F,M,2,36647.9,N,49.986667,CC,107.38,1,0.16382647066876055,0.0,0.25,True
1515,T,F,S,0,64319.2,N,41.226667,CH,40.16,1,0.7640331694124901,1.0,0.75,False
1516,F,F,S,1,73338.0,N,48.246666999999995,Auto,29.93,3,0.2923937429592026,0.5,0.25,False
1517,T,F,S,0,433.74,N,60.746667,CC,44.22,1,0.8456769526203374,1.0,0.75,False
1518,F,F,M,2,16962.2,N,45.36,CC,27.57,1,0.176191010237327,0.0,0.25,False
1519,F,M,M,2,10708.3,N,26.026667,CH,142.95,1,0.3769775647399431,0.5,0.5,False
1520,T,F,M,0,2031.61,N,20.3,CC,109.04,1,0.6217560414245239,0.5,0.5,False
1521,F,F,S,2,16938.5,N,46.0,CH,22.11,3,0.6177143239422762,0.5,0.5,False
1522,F,F,M,0,55221.0,N,48.0,CC,15.69,4,0.35653449861356945,0.5,0.25,False
1523,F,F,M,1,8073.11,N,52.646667,Auto,89.05,3,0.2005326405971813,0.0,0.25,False
1524,F,M,M,0,95448.6,Y,53.68,CH,29.46,4,0.3821591422348819,0.5,0.5,True
1525,T,M,S,1,24141.5,Y,17.006667,CC,125.87,3,0.8367540351619022,1.0,0.75,False
1526,F,M,S,2,63152.6,Y,63.17333299999999,CC,70.01,4,0.4855442223703741,0.5,0.5,False
1527,F,M,S,2,72084.7,N,55.64,CC,38.13,4,0.3878593155243813,0.5,0.5,False
1528,F,F,S,0,42760.5,N,62.0,CC,53.7,3,0.7669057764910786,1.0,0.75,False
1529,F,F,S,1,49072.0,N,41.0,Auto,34.25,4,0.39818709591125306,0.5,0.5,False
1530,F,F,M,0,27371.8,Y,43.0,CC,142.7,4,0.6101502603678773,0.5,0.5,True
1531,T,M,M,1,71472.9,N,41.913333,CH,130.22,3,0.3246005302483277,0.5,0.25,False
1532,F,F,M,0,95405.7,N,70.0,CC,13.96,3,0.20062281510676952,0.0,0.25,False
1533,F,F,S,0,95786.8,Y,57.553332999999995,CC,108.79,1,0.6691973091534772,0.5,0.75,False
1534,T,M,S,0,90321.6,N,55.113333,CC,12.39,3,0.6387140228163557,0.5,0.75,False
1535,T,M,S,0,90478.6,N,54.553332999999995,CC,154.49,2,0.7187448920900337,0.5,0.75,False
1536,F,F,M,2,56187.0,N,52.646667,CH,21.83,2,0.1394582724794492,0.0,0.25,False
1537,T,F,S,1,38000.0,N,24.393333,CC,229.64,3,0.7860231264981079,1.0,0.75,False
1538,F,M,M,2,53010.8,N,18.84,CC,58.87,1,0.16021430873573786,0.0,0.25,True
1539,F,M,M,0,75004.5,N,64.8,CC,58.72,4,0.33298132507799544,0.5,0.25,False
1540,F,M,M,0,19749.3,N,60.36666700000001,CC,34.17,2,0.4959491049293036,0.5,0.5,False
1541,F,M,S,1,57626.9,Y,43.906667,CC,48.35,4,0.6880091807751803,0.5,0.75,False
1542,F,M,M,2,20078.0,N,32.846667,CC,15.98,4,0.2270905877716685,0.0,0.25,False
1543,F,F,M,2,47902.0,N,26.033333,Auto,72.31,4,0.07427588799592226,0.0,0.0,True
1544,T,M,M,1,7545.96,Y,16.753332999999998,CC,200.75,1,0.5942463890511854,0.5,0.5,False
1545,T,M,S,2,89459.9,N,53.28,CC,36.05,2,0.30806873126357026,0.5,0.25,False
1546,T,F,S,1,37000.0,N,24.393333,CC,229.64,1,0.7710503270585367,1.0,0.75,True
1547,F,M,M,0,9780.66,N,24.546667000000003,CC,21.39,2,0.5784026284886372,0.5,0.5,False
1548,F,M,M,2,53010.8,N,18.84,CC,58.87,2,0.1671817823130772,0.0,0.25,False
1549,F,M,M,1,75004.5,N,64.8,CC,58.72,2,0.1813137733738331,0.0,0.25,False
1550,F,M,M,0,19749.3,N,60.36666700000001,CC,34.17,1,0.4832301272124788,0.5,0.5,False
1551,F,M,S,1,57626.9,Y,43.906667,CC,48.35,3,0.6769800446973742,0.5,0.75,False
1552,F,M,M,2,20078.0,N,32.846667,CC,15.98,1,0.20140839375463174,0.0,0.25,False
1553,F,F,M,2,47902.0,N,26.033333,Auto,72.31,4,0.07427588799592226,0.0,0.0,False
1554,T,M,M,1,7545.96,Y,16.753332999999998,CC,200.75,1,0.5942463890511854,0.5,0.5,False
1555,T,M,S,2,89459.9,N,53.28,CC,36.05,2,0.30806873126357026,0.5,0.25,False
1556,T,F,S,1,13576.5,N,39.426667,CC,40.49,1,0.7139251648050694,0.5,0.75,False
1557,F,F,M,2,42031.8,N,50.753333000000005,CH,59.78,3,0.19245992455206046,0.0,0.25,False
1558,T,F,S,1,97689.2,N,59.073333,CC,14.87,4,0.404758930854494,0.5,0.5,True
1559,T,F,S,1,75397.8,Y,57.66,CC,60.32,4,0.576275174972406,0.5,0.5,True
1560,T,F,M,1,49453.8,N,55.073333,CC,29.46,4,0.2282202242993338,0.0,0.25,True
1561,T,M,M,0,92881.8,N,21.38,CC,93.57,2,0.3333963270889824,0.5,0.25,False
1562,T,M,S,2,43634.5,N,21.78,CC,143.5,2,0.5953118944484219,0.5,0.5,False
1563,T,F,S,0,68641.5,Y,47.98,CC,55.32,4,0.7621299428566534,1.0,0.75,False
1564,T,F,M,1,50735.1,Y,36.253333000000005,CC,28.38,4,0.2876671623705323,0.5,0.25,False
1565,T,F,M,1,52490.1,N,19.193333,CC,29.62,4,0.2608160191752642,0.5,0.25,False
1566,T,F,S,1,13109.1,N,62.606667,Auto,62.87,3,0.5059996469518508,0.5,0.5,False
1567,T,M,S,1,92647.5,N,56.04666700000001,CC,32.13,1,0.4438994228955695,0.5,0.5,True
1568,T,F,S,2,21021.6,Y,62.753333,CC,14.95,4,0.5606164349679471,0.5,0.5,False
1569,T,M,S,0,74460.7,Y,55.34,CC,206.46,3,0.8312112092977194,1.0,0.75,True
1570,T,F,M,1,43894.5,N,40.18,CC,69.67,4,0.28392872739340475,0.5,0.25,False
1571,T,F,S,2,28787.4,N,41.666667,Auto,86.06,3,0.3266129785278499,0.5,0.25,False
1572,T,F,S,1,94278.7,Y,53.12,CC,36.35,4,0.4957505542942336,0.5,0.5,False
1573,T,F,M,0,83900.2,N,45.04,CC,36.83,4,0.2812534119610608,0.5,0.25,False
1574,F,M,M,1,13091.6,N,59.126667000000005,CC,43.06,4,0.3794016045982633,0.5,0.5,True
1575,T,F,M,0,91708.4,N,37.293333000000004,CH,48.77,4,0.3424200542213348,0.5,0.25,False
1576,F,F,M,2,62061.8,Y,45.92,Auto,82.08,1,0.05934382552771845,0.0,0.0,False
1577,T,F,M,1,20550.9,Y,22.12,CC,85.64,3,0.4375636911636459,0.5,0.5,False
1578,F,M,M,2,1765.41,N,18.766667,CC,47.99,4,0.31644178053336763,0.5,0.25,True
1579,T,F,S,2,19131.1,N,56.18666700000001,Auto,57.07,1,0.2981528617323573,0.5,0.25,False
1580,F,F,S,2,6440.46,Y,61.0,CH,49.86,1,0.6773601720489464,0.5,0.75,True
1581,F,M,M,2,28766.9,N,46.84,CC,64.2,1,0.1897321028289917,0.0,0.25,False
1582,F,M,M,2,91272.2,Y,25.033333,CC,40.0,2,0.11373246113763914,0.0,0.0,False
1583,F,F,S,0,73228.3,N,55.0,Auto,50.58,3,0.4620415202213248,0.5,0.5,False
1584,T,M,M,1,64792.3,N,52.146667,CH,51.41,1,0.2631065744014742,0.5,0.25,False
1585,T,F,S,0,93322.1,Y,40.313333,CH,38.72,1,0.7233091659668104,0.5,0.75,False
1586,F,M,M,2,49910.7,Y,51.52,CC,51.14,4,0.1877957506688908,0.0,0.25,False
1587,T,M,M,0,76161.4,Y,44.573333,CC,37.55,1,0.35792651950828314,0.5,0.25,False
1588,F,F,M,2,55860.0,Y,14.573332999999998,CC,26.37,1,0.1520027145636299,0.0,0.25,True
1589,F,M,M,2,57360.8,Y,53.253333,CC,67.61,3,0.16955454236528567,0.0,0.25,True
1590,T,M,M,0,92414.7,Y,45.513333,CC,40.06,1,0.30459150756872955,0.5,0.25,False
1591,T,F,S,2,14578.8,Y,60.933333,Auto,107.02,3,0.4131770411961544,0.5,0.5,False
1592,F,F,M,2,87578.2,Y,53.36666700000001,CC,22.44,1,0.0798957272344781,0.0,0.0,False
1593,F,F,M,2,86695.4,N,13.906667,CC,58.03,2,0.0954310964693708,0.0,0.0,False
1594,F,F,M,0,68000.0,N,45.486667,Auto,119.82,2,0.18495326077160495,0.0,0.25,False
1595,F,M,M,1,2067.82,N,47.853333,CC,85.9,3,0.454462093594001,0.5,0.5,False
1596,F,M,M,2,30665.2,Y,22.88,Auto,77.44,4,0.13648543367990745,0.0,0.25,False
1597,F,F,M,1,80000.0,Y,63.353333,Auto,37.04,1,0.07173120304818817,0.0,0.0,False
1598,F,F,M,1,98680.4,Y,58.706667,CH,26.44,1,0.16791649175094708,0.0,0.25,False
1599,F,F,M,2,65619.7,Y,55.0,CC,158.22,4,0.17170922313416964,0.0,0.25,True
1600,F,F,M,1,95620.3,Y,49.12,CC,104.53,4,0.19272616017054284,0.0,0.25,True
1601,F,F,D,1,85275.0,N,52.0,Auto,174.09,3,0.15558766720681552,0.0,0.25,False
1602,F,F,M,1,66921.4,Y,42.0,CC,24.67,2,0.21472434146109126,0.0,0.25,True
1603,F,F,M,1,98453.6,Y,43.0,Auto,25.38,4,0.0696587266535763,0.0,0.0,True
1604,F,F,S,2,57420.0,Y,47.0,Auto,277.72,2,0.3886209442408519,0.5,0.5,False
1605,F,M,M,0,58986.2,N,26.98,CH,34.35,2,0.4809689988788996,0.5,0.5,False
1606,F,F,M,2,47639.1,N,42.0,CC,57.11,3,0.14294707354961966,0.0,0.25,False
1607,T,F,S,0,39461.0,N,22.226667000000003,CC,126.68,4,0.8521383546849436,1.0,0.75,False
1608,F,M,M,1,47371.0,Y,54.96,CC,270.97,4,0.4775803268641358,0.5,0.5,False
1609,F,F,S,0,89813.6,N,12.846667,CC,166.18,4,0.7638042370477306,1.0,0.75,False
1610,T,M,S,1,16432.1,Y,20.92,CH,109.78,4,0.8857609654447499,1.0,1.0,False
1611,T,F,S,1,540.4,Y,39.213333,Auto,20.1,4,0.6222059417222855,0.5,0.5,False
1612,F,F,M,2,80087.7,N,41.92,CC,31.56,1,0.07928206332899335,0.0,0.0,False
1613,F,F,M,2,59691.3,N,38.04,CC,278.65,3,0.2150907819042684,0.0,0.25,False
1614,T,F,S,2,11251.1,Y,61.0,CC,141.91,4,0.684405367490758,0.5,0.75,False
1615,T,F,S,2,3416.62,Y,22.76,CC,123.7,4,0.7452812708771027,0.5,0.75,False
1616,F,F,S,0,93454.3,Y,48.533333,Auto,44.13,4,0.4589454693990266,0.5,0.5,False
1617,T,M,M,0,5745.0,Y,15.38,CC,44.11,4,0.6941352168770034,0.5,0.75,False
1618,T,F,M,1,30000.0,N,20.0,CH,34.61,2,0.3825871748230825,0.5,0.5,True
1619,F,F,M,2,11234.7,Y,49.046667,CC,113.42,3,0.2875430745476258,0.5,0.25,True
1620,F,F,M,1,82931.3,N,64.64,Auto,137.25,3,0.08068109935841067,0.0,0.0,True
1621,F,F,M,2,57483.9,N,44.026666999999996,CH,44.3,4,0.16548009541073852,0.0,0.25,False
1622,T,F,S,2,21274.0,N,45.526666999999996,Auto,43.31,4,0.3295782492380859,0.5,0.25,False
1623,F,F,M,2,28267.0,N,30.093333,CC,214.41,2,0.2657852634023937,0.5,0.25,False
1624,F,F,M,2,36725.1,N,55.793333,CH,94.88,4,0.2258738414069093,0.0,0.25,False
1625,T,M,S,1,94188.3,N,57.54666700000001,CC,41.51,2,0.4553406493836752,0.5,0.5,False
1626,F,F,M,2,91861.0,Y,41.98,CC,22.06,2,0.08412005026383228,0.0,0.0,False
1627,T,F,S,1,12374.9,Y,33.493333,Auto,123.59,3,0.6482140195435702,0.5,0.75,False
1628,F,F,M,2,69133.9,Y,26.833333000000003,CH,46.32,2,0.17308318751960142,0.0,0.25,False
1629,F,F,M,2,84948.0,Y,29.446666999999998,CH,23.73,1,0.1263488029403569,0.0,0.25,False
1630,F,F,M,2,30998.8,N,40.96,Auto,52.91,3,0.07795164670781311,0.0,0.0,True
1631,F,M,S,0,15924.2,N,14.46,CH,1.46,2,0.8973554283939726,1.0,1.0,False
1632,F,M,M,2,21416.5,N,35.653333,CC,27.61,1,0.2009121309614906,0.0,0.25,False
